task,split_name,feature_set,model,n_train,n_test,train_label_counts,test_label_counts,accuracy,weighted_f1,balanced_accuracy,macro_f1,auroc,confusion_matrix,labels,error
keloid_binary,leave_accession_out_GSE145725,modules_only,stratified_random,126,19,"{'keloid': 69, 'non_keloid': 57}","{'non_keloid': 10, 'keloid': 9}",0.2631578947368421,0.2631578947368421,0.26111111111111107,0.26111111111111107,0.26111111111111107,"[[2, 7], [7, 3]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE145725,modules_only,elastic_net_logreg,126,19,"{'keloid': 69, 'non_keloid': 57}","{'non_keloid': 10, 'keloid': 9}",0.631578947368421,0.6253869969040248,0.6388888888888888,0.6274509803921569,0.6444444444444444,"[[7, 2], [5, 5]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE145725,modules_only,linear_svm,126,19,"{'keloid': 69, 'non_keloid': 57}","{'non_keloid': 10, 'keloid': 9}",0.5789473684210527,0.5766081871345029,0.5833333333333333,0.5777777777777777,0.6444444444444445,"[[6, 3], [5, 5]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE145725,modules_only,random_forest,126,19,"{'keloid': 69, 'non_keloid': 57}","{'non_keloid': 10, 'keloid': 9}",0.7894736842105263,0.7769423558897244,0.7777777777777778,0.7738095238095238,0.7333333333333334,"[[5, 4], [0, 10]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE145725,modules_only,hist_gradient_boosting,126,19,"{'keloid': 69, 'non_keloid': 57}","{'non_keloid': 10, 'keloid': 9}",0.3684210526315789,0.35765550239234445,0.3611111111111111,0.3522727272727273,0.5111111111111111,"[[2, 7], [5, 5]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE145725,modules_only,knn,126,19,"{'keloid': 69, 'non_keloid': 57}","{'non_keloid': 10, 'keloid': 9}",0.3684210526315789,0.28340080971659914,0.35,0.2692307692307692,0.32222222222222224,"[[0, 9], [3, 7]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE145725,modules_only,small_mlp,126,19,"{'keloid': 69, 'non_keloid': 57}","{'non_keloid': 10, 'keloid': 9}",0.5789473684210527,0.5766081871345029,0.5833333333333333,0.5777777777777777,0.7666666666666666,"[[6, 3], [5, 5]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,majority,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.37692307692307686,0.5,0.35,0.5,"[[7, 0], [6, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,stratified_random,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.532967032967033,0.5476190476190476,0.5357142857142857,0.5476190476190477,"[[3, 4], [2, 4]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,elastic_net_logreg,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.5384615384615384,0.5357142857142857,0.5357142857142857,0.6666666666666667,"[[4, 3], [3, 3]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,linear_svm,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.455011655011655,0.45238095238095233,0.4484848484848485,0.2857142857142857,"[[4, 3], [4, 2]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,random_forest,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.291497975708502,0.5,0.3157894736842105,0.5238095238095237,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,hist_gradient_boosting,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7608391608391608,0.7857142857142857,0.7636363636363637,0.8571428571428571,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,knn,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.38461538461538464,0.38461538461538464,0.38095238095238093,0.38095238095238093,0.3214285714285715,"[[3, 4], [4, 2]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,small_mlp,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.8461538461538461,0.8443223443223443,0.8571428571428572,0.8452380952380952,0.9761904761904763,"[[5, 2], [0, 6]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes,majority,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.37692307692307686,0.5,0.35,0.5,"[[7, 0], [6, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes,stratified_random,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.532967032967033,0.5476190476190476,0.5357142857142857,0.5476190476190477,"[[3, 4], [2, 4]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes,elastic_net_logreg,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.37692307692307686,0.5,0.35,0.5,"[[7, 0], [6, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes,linear_svm,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.37692307692307686,0.5,0.35,0.4285714285714286,"[[7, 0], [6, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes,random_forest,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.37692307692307686,0.5,0.35,0.5,"[[7, 0], [6, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes,hist_gradient_boosting,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.37692307692307686,0.5,0.35,0.5,"[[7, 0], [6, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,shared_genes,knn,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.37692307692307686,0.5,0.35,0.5,"[[7, 0], [6, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,modules_only,majority,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.37692307692307686,0.5,0.35,0.5,"[[7, 0], [6, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,modules_only,stratified_random,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.532967032967033,0.5476190476190476,0.5357142857142857,0.5476190476190477,"[[3, 4], [2, 4]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,modules_only,elastic_net_logreg,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6923076923076923,0.6904761904761905,0.6904761904761905,0.7619047619047619,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,modules_only,linear_svm,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6923076923076923,0.6904761904761905,0.6904761904761905,0.7619047619047619,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,modules_only,random_forest,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7608391608391608,0.7857142857142857,0.7636363636363637,0.880952380952381,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,modules_only,hist_gradient_boosting,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7608391608391608,0.7857142857142857,0.7636363636363637,0.8095238095238095,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,modules_only,knn,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6807692307692308,0.6785714285714286,0.675,0.6666666666666667,"[[6, 1], [3, 3]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE158395,modules_only,small_mlp,140,13,"{'keloid': 74, 'non_keloid': 66}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7664335664335665,0.7619047619047619,0.7636363636363637,0.8571428571428571,"[[6, 1], [2, 4]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes_plus_modules,majority,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.5283018867924528,0.36524574889354766,0.5,0.345679012345679,0.5,"[[28, 0], [25, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes_plus_modules,stratified_random,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.4716981132075472,0.4663385288487832,0.4657142857142857,0.4623188405797102,0.46571428571428564,"[[16, 12], [16, 9]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes_plus_modules,elastic_net_logreg,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.7169811320754716,0.7165758060920494,0.7150000000000001,0.715359828141783,0.76,"[[21, 7], [8, 17]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes_plus_modules,linear_svm,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.5283018867924528,0.5283018867924528,0.53,0.5283018867924528,0.6071428571428571,"[[14, 14], [11, 14]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes_plus_modules,random_forest,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.5660377358490566,0.4443736786703111,0.54,0.4285044538209095,0.6571428571428571,"[[28, 0], [23, 2]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes_plus_modules,hist_gradient_boosting,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.6226415094339622,0.5757799975336046,0.6042857142857143,0.5669934640522876,0.7028571428571428,"[[26, 2], [18, 7]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes_plus_modules,knn,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.6037735849056604,0.567684075991595,0.6207142857142858,0.574052812858783,0.5928571428571429,"[[9, 19], [2, 23]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes_plus_modules,small_mlp,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.5471698113207547,0.5425758818703855,0.5414285714285715,0.5391304347826087,0.5257142857142857,"[[18, 10], [14, 11]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes,majority,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.5283018867924528,0.36524574889354766,0.5,0.345679012345679,0.5,"[[28, 0], [25, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes,stratified_random,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.4716981132075472,0.4663385288487832,0.4657142857142857,0.4623188405797102,0.46571428571428564,"[[16, 12], [16, 9]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes,elastic_net_logreg,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.5094339622641509,0.5094339622641509,0.5078571428571428,0.5078571428571428,0.5157142857142857,"[[15, 13], [13, 12]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes,linear_svm,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.5660377358490566,0.5654162360078092,0.5635714285714286,0.5635517364840673,0.6157142857142857,"[[17, 11], [12, 13]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes,random_forest,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.5283018867924528,0.36524574889354766,0.5,0.345679012345679,0.56,"[[28, 0], [25, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes,hist_gradient_boosting,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.6037735849056604,0.5714919184976609,0.5885714285714285,0.564042303172738,0.5728571428571428,"[[24, 4], [17, 8]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,shared_genes,knn,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.5283018867924528,0.36524574889354766,0.5,0.345679012345679,0.5,"[[28, 0], [25, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,modules_only,majority,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.5283018867924528,0.36524574889354766,0.5,0.345679012345679,0.5,"[[28, 0], [25, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,modules_only,stratified_random,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.4716981132075472,0.4663385288487832,0.4657142857142857,0.4623188405797102,0.46571428571428564,"[[16, 12], [16, 9]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,modules_only,elastic_net_logreg,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.6792452830188679,0.6787859135709895,0.6771428571428572,0.677407805227354,0.74,"[[20, 8], [9, 16]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,modules_only,linear_svm,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.6981132075471698,0.6981132075471698,0.6971428571428572,0.6971428571428572,0.7414285714285714,"[[20, 8], [8, 17]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,modules_only,random_forest,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.660377358490566,0.6367194345464104,0.6464285714285715,0.6308049535603715,0.677142857142857,"[[25, 3], [15, 10]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,modules_only,hist_gradient_boosting,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.660377358490566,0.6569319114027891,0.655,0.6543478260869565,0.6928571428571428,"[[21, 7], [11, 14]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,modules_only,knn,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.6415094339622641,0.632246111842426,0.6328571428571428,0.6282761166482096,0.6385714285714286,"[[22, 6], [13, 12]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE163973,modules_only,small_mlp,74,53,"{'keloid': 47, 'non_keloid': 27}","{'keloid': 28, 'non_keloid': 25}",0.6415094339622641,0.6123022119740742,0.6264285714285714,0.6055620838229534,0.6657142857142857,"[[25, 3], [16, 9]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes_plus_modules,majority,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.5714285714285714,0.4155844155844156,0.5,0.36363636363636365,0.5,"[[4, 0], [3, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes_plus_modules,stratified_random,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.2857142857142857,0.2857142857142857,0.29166666666666663,0.2857142857142857,0.29166666666666663,"[[1, 3], [2, 1]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes_plus_modules,elastic_net_logreg,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.7142857142857143,0.7142857142857143,0.7083333333333333,0.7083333333333333,0.75,"[[3, 1], [1, 2]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes_plus_modules,linear_svm,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.2857142857142857,0.2857142857142857,0.29166666666666663,0.2857142857142857,0.25,"[[1, 3], [2, 1]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes_plus_modules,random_forest,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.5714285714285714,0.4155844155844156,0.5,0.36363636363636365,0.41666666666666663,"[[4, 0], [3, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes_plus_modules,hist_gradient_boosting,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.7142857142857143,0.6714285714285715,0.6666666666666666,0.65,0.5833333333333333,"[[4, 0], [2, 1]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes_plus_modules,knn,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,"[[1, 3], [3, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes_plus_modules,small_mlp,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.42857142857142855,0.42857142857142855,0.41666666666666663,0.41666666666666663,0.41666666666666663,"[[2, 2], [2, 1]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes,majority,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.5714285714285714,0.4155844155844156,0.5,0.36363636363636365,0.5,"[[4, 0], [3, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes,stratified_random,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.2857142857142857,0.2857142857142857,0.29166666666666663,0.2857142857142857,0.29166666666666663,"[[1, 3], [2, 1]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes,elastic_net_logreg,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.8571428571428571,0.8571428571428571,0.875,0.8571428571428571,1.0,"[[3, 1], [0, 3]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes,linear_svm,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.7142857142857143,0.7023809523809523,0.75,0.7083333333333333,1.0,"[[2, 2], [0, 3]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes,random_forest,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.5714285714285714,0.4155844155844156,0.5,0.36363636363636365,0.5,"[[4, 0], [3, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes,hist_gradient_boosting,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.7142857142857143,0.6714285714285715,0.6666666666666666,0.65,0.6666666666666666,"[[4, 0], [2, 1]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,shared_genes,knn,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.5714285714285714,0.4155844155844156,0.5,0.36363636363636365,0.5,"[[4, 0], [3, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,modules_only,majority,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.5714285714285714,0.4155844155844156,0.5,0.36363636363636365,0.5,"[[4, 0], [3, 0]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,modules_only,stratified_random,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.2857142857142857,0.2857142857142857,0.29166666666666663,0.2857142857142857,0.29166666666666663,"[[1, 3], [2, 1]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,modules_only,elastic_net_logreg,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.8571428571428571,0.8507936507936508,0.8333333333333333,0.8444444444444444,1.0,"[[4, 0], [1, 2]]","['keloid', 'non_keloid']",
keloid_binary,leave_accession_out_GSE181297,modules_only,linear_svm,145,7,"{'keloid': 95, 'non_keloid': 50}","{'keloid': 4, 'non_keloid': 3}",0.8571428571428571,0.8507936507936508,0.8333333333333333,0.8444444444444444,1.0,"[[4, 0], [1, 2]]","['keloid', 'non_keloid']",
