path,method,compressed_size,uncompressed_size,local_offset
images/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l1_x20_y52_comp.tiff,8,695373,6642884,1381140039
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l44_x2021_y587_comp.tiff,8,577997,5994164,1381835548
images/20190625_p173_slide10_ac1_vz_s1_p1_r9_a9_ac_full_l4_x338_y211_comp.tiff,8,286011,2638772,1382413683
images/20190715_p173_slide22_ac1_vz_s1_p1_r25_a25_ac_full_l1_x1_y0_filtered.tiff,8,504373,4549028,1382699830
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l3_x46_y161_filtered.tiff,8,1674260,14299208,1383204341
images/20190621_p176_slide36_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_filtered.tiff,8,2205382,16057178,1384878739
images/20190708_p173_slide26_ac1_vz_s1_p6_r32_a32_ac_full_l1_x0_y2_filtered.tiff,8,543377,5608808,1387084257
images/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l13_x1133_y0_filtered.tiff,8,1077198,10543262,1387627772
images/20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l4_x121_y0_comp.tiff,8,843326,8296712,1388705111
images/20190620_p176_slide5_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y0_comp.tiff,8,1074439,8028146,1389548573
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l41_x1728_y683_comp.tiff,8,1766178,18935312,1390623143
images/20190709_p176_slide47_ac1_vz_s1_p1_r5_a5_ac_full_l1_x4_y0_comp.tiff,8,985570,9538052,1392389459
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l44_x2394_y741_comp.tiff,8,750749,6747332,1393375161
images/20190619_p173_slide31_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_comp.tiff,8,563117,4169996,1394126048
images/20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l7_x976_y166_comp.tiff,8,1679937,13589594,1394689297
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l34_x1717_y1102_filtered.tiff,8,1358109,11020112,1396369372
images/20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l2_x0_y148_filtered.tiff,8,1565798,14194658,1397727624
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l40_x2245_y1193_filtered.tiff,8,921187,8790596,1399293560
images/20190620_p173_slide34_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_filtered.tiff,8,1040009,7935020,1400214890
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l33_x1603_y1376_filtered.tiff,8,1997751,20069756,1401255035
images/20190621_p176_slide36_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y4_filtered.tiff,8,2836556,22940852,1403252929
images/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l11_x726_y102_filtered.tiff,8,829136,5943572,1406089621
images/20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l3_x282_y286_comp.tiff,8,1096236,7250192,1406918900
images/20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l2_x0_y279_comp.tiff,8,693134,6608000,1408015274
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l16_x841_y2096_comp.tiff,8,167136,1977812,1408708544
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l33_x1580_y1515_filtered.tiff,8,1307662,13209134,1408875818
images/20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l3_x278_y109_comp.tiff,8,126764,833371,1410183623
images/20190620_p173_slide34_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_comp.tiff,8,1364238,9705434,1410310525
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l17_x968_y1692_comp.tiff,8,259235,2726492,1411674895
images/20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l4_x458_y663_filtered.tiff,8,899100,9521120,1411934268
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l2_x140_y938_filtered.tiff,8,1227003,13483412,1412833508
images/20190711_p173_slide28_ac1_vz_s1_p1_r11_a11_ac_full_l1_x0_y0_filtered.tiff,8,1102895,7989692,1414060653
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l12_x570_y1408_filtered.tiff,8,1265622,10878536,1415163686
images/20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l2_x36_y128_comp.tiff,8,1252606,10628942,1416429449
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l14_x723_y1220_comp.tiff,8,857088,8583740,1417682192
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l5_x151_y1219_comp.tiff,8,385139,3512708,1418539418
images/20190715_p173_slide16_ac1_vz_s1_p2_r27_a27_ac_full_l3_x9_y17_filtered.tiff,8,1353131,13504526,1418924693
images/20190708_p173_slide26_ac1_vz_s1_p6_r32_a32_ac_full_l1_x0_y2_comp.tiff,8,538810,5608808,1420277963
images/20190619_p173_slide8_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_comp.tiff,8,714061,4980692,1420816907
images/20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l6_x730_y494_comp.tiff,8,2029311,20941448,1421531099
images/20190708_p173_slide26_ac1_vz_s1_p4_r15_a15_ac_full_l1_x0_y137_comp.tiff,8,416828,3754142,1423560546
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l7_x421_y214_comp.tiff,8,2587595,22591502,1423977510
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l5_x255_y839_filtered.tiff,8,1200375,12418532,1426565243
images/20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l6_x412_y338_filtered.tiff,8,3296193,28064312,1427765758
images/20190621_p173_slide13_ac1_vz_s1_p1_r10_a10_ac_full_l2_x267_y0_filtered.tiff,8,793332,5427044,1431062093
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l10_x582_y990_filtered.tiff,8,342970,2905604,1431855565
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l24_x1258_y2323_comp.tiff,8,852678,8368316,1432198678
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l26_x1333_y0_filtered.tiff,8,562833,5980292,1433051495
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l12_x568_y1232_filtered.tiff,8,1671207,15126020,1433614468
images/20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l1_x0_y191_filtered.tiff,8,1533863,14494130,1435285819
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l4_x146_y1043_comp.tiff,8,623635,5045564,1436819822
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l28_x1319_y1058_comp.tiff,8,184130,1530542,1437443593
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l38_x1944_y1084_comp.tiff,8,893988,9302738,1437627862
images/20190619_p173_slide31_ac1_vz_s1_p1_r14_a14_ac_full_l1_x0_y127_filtered.tiff,8,1779889,15985166,1438521989
images/20190621_p173_slide13_ac1_vz_s1_p1_r17_a17_ac_full_l3_x247_y485_filtered.tiff,8,4551806,34733888,1440302018
images/20190708_p173_slide26_ac1_vz_s1_p4_r12_a12_ac_full_l2_x44_y178_comp.tiff,8,170805,1161709,1444853966
images/20190621_p173_slide13_ac1_vz_s1_p1_r17_a17_ac_full_l8_x776_y314_filtered.tiff,8,2244747,17123894,1445024908
images/20190620_p173_slide19_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_comp.tiff,8,304531,2301254,1447269797
images/20190619_p176_slide43_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_comp.tiff,8,784970,6689294,1447574462
images/20190625_p173_slide10_ac1_vz_s1_p1_r17_a17_ac_full_l7_x342_y145_filtered.tiff,8,2708503,23111396,1448359564
images/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l11_x871_y475_filtered.tiff,8,1490353,15556868,1451068209
images/20190708_p173_slide26_ac1_vz_s1_p4_r2_a2_ac_full_l1_x1_y0_filtered.tiff,8,637704,5850548,1452558704
images/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l6_x506_y628_filtered.tiff,8,406919,3515768,1453196544
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l29_x1463_y685_comp.tiff,8,2125095,19260692,1453603605
images/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l11_x1051_y52_comp.tiff,8,2225994,21323132,1455728838
images/20190708_p173_slide39_ac1_vz_s1_p1_r11_a11_ac_full_l1_x0_y0_comp.tiff,8,994222,7861784,1457954971
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l12_x1006_y1322_comp.tiff,8,384075,3338084,1458949327
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l10_x370_y131_filtered.tiff,8,922734,8703998,1459333543
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l41_x2362_y759_comp.tiff,8,1396480,15014636,1460256417
images/20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l1_x0_y391_filtered.tiff,8,1389970,10742060,1461653035
images/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l4_x194_y578_filtered.tiff,8,564528,5165822,1463043145
images/20190715_p173_slide22_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_filtered.tiff,8,1457025,11585702,1463607812
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l30_x1446_y772_comp.tiff,8,2333838,18651140,1465064975
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l9_x275_y1290_filtered.tiff,8,1172659,11902004,1467398951
images/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l2_x261_y260_filtered.tiff,8,1168012,8582822,1468571750
images/20190619_p173_slide31_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_filtered.tiff,8,569327,4169996,1469739904
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l31_x1669_y532_filtered.tiff,8,1356895,13341224,1470309367
images/20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l2_x0_y560_filtered.tiff,8,1747080,18517316,1471666406
images/20190711_p173_slide28_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y2_filtered.tiff,8,613075,4608698,1473413624
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l45_x2183_y360_comp.tiff,8,932767,9999908,1474026835
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l11_x416_y499_filtered.tiff,8,1400098,13590512,1474959740
images/20190708_p173_slide26_ac1_vz_s1_p5_r65_a65_ac_full_l1_x0_y0_filtered.tiff,8,732873,7101170,1476359978
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l1_x0_y246_filtered.tiff,8,1030206,8998574,1477092989
images/20190620_p176_slide27_ac1_vz_s1_p1_r13_a13_ac_full_l3_x270_y151_comp.tiff,8,809270,7890038,1478123335
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l27_x1337_y1136_filtered.tiff,8,2000167,17822594,1478932743
images/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l3_x256_y524_comp.tiff,8,1273871,9332522,1480933053
images/20190715_p176_slide30_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_filtered.tiff,8,727453,5921132,1482207062
images/20190621_p173_slide4_ac1_vz_s1_p1_r16_a16_ac_full_l1_x92_y213_filtered.tiff,8,949962,7628102,1482934651
images/20190621_p173_slide4_ac1_vz_s1_p1_r12_a12_ac_full_l1_x0_y0_filtered.tiff,8,809442,5882270,1483884753
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l20_x1032_y547_comp.tiff,8,201605,2541158,1484694332
images/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l4_x243_y1127_comp.tiff,8,56596,640080,1484896075
images/20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l4_x279_y166_filtered.tiff,8,107207,904771,1484952810
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l9_x681_y0_filtered.tiff,8,1711735,16941824,1485060159
images/20190711_p173_slide28_ac1_vz_s1_p1_r9_a9_ac_full_l1_x2_y0_filtered.tiff,8,1907237,14568998,1486772034
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l15_x752_y150_filtered.tiff,8,903759,9236132,1488679407
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l1_x0_y1215_comp.tiff,8,754974,7988672,1489583307
images/20190715_p173_slide16_ac1_vz_s1_p2_r25_a25_ac_full_l2_x55_y105_comp.tiff,8,662887,6021908,1490338418
images/20190625_p173_slide10_ac1_vz_s1_p1_r12_a12_ac_full_l2_x93_y0_comp.tiff,8,400982,3180392,1491001442
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l33_x1726_y195_filtered.tiff,8,1511128,15307172,1491402559
images/20190621_p173_slide4_ac1_vz_s1_p1_r10_a10_ac_full_l2_x47_y0_filtered.tiff,8,1512879,10974212,1492913831
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l35_x1687_y1190_comp.tiff,8,974609,9001430,1494426848
images/20190710_p173_slide36_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y0_comp.tiff,8,1025422,9045188,1495401596
images/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l2_x0_y1099_filtered.tiff,8,929168,8942372,1496427150
images/20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l3_x602_y162_comp.tiff,8,1274241,13222292,1497356458
images/20190715_p173_slide16_ac1_vz_s1_p2_r31_a31_ac_full_l1_x0_y0_comp.tiff,8,407063,3497714,1498630837
images/20190715_p176_slide30_ac1_vz_s1_p1_r12_a12_ac_full_l1_x0_y0_filtered.tiff,8,424010,3631232,1499038034
images/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l9_x542_y250_filtered.tiff,8,1742646,12593564,1499462182
images/20190619_p173_slide31_ac1_vz_s1_p1_r7_a7_ac_full_l1_x2_y0_comp.tiff,8,1127579,9347822,1501204970
images/20190620_p173_slide34_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_filtered.tiff,8,925811,8230412,1502332681
images/20190709_p173_slide2_ac1_vz_s1_p1_r11_a11_ac_full_l1_x0_y0_filtered.tiff,8,950230,8309564,1503258628
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l11_x637_y1874_filtered.tiff,8,427563,4106348,1504208995
images/20190715_p173_slide22_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_filtered.tiff,8,1184450,9265712,1504636700
images/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l13_x1133_y0_comp.tiff,8,1061622,10543262,1505821286
images/20190715_p173_slide16_ac1_vz_s1_p2_r25_a25_ac_full_l1_x0_y0_filtered.tiff,8,310798,3250772,1506883045
images/20190708_p173_slide39_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_filtered.tiff,8,1709177,12571022,1507193981
images/20190625_p173_slide10_ac1_vz_s1_p1_r9_a9_ac_full_l1_x7_y218_filtered.tiff,8,397386,3314420,1508903294
images/20190621_p173_slide4_ac1_vz_s1_p1_r10_a10_ac_full_l3_x275_y194_comp.tiff,8,1469398,11872628,1509300818
images/20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_l1_x0_y361_filtered.tiff,8,855901,6221828,1510770353
images/20190620_p176_slide27_ac1_vz_s1_p1_r10_a10_ac_full_l1_x4_y0_filtered.tiff,8,1186108,8844452,1511626394
images/20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l3_x78_y596_filtered.tiff,8,1252447,10977068,1512812640
images/20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l7_x552_y779_filtered.tiff,8,2156515,16960388,1514065228
images/20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l3_x131_y0_filtered.tiff,8,1468570,11247470,1516221885
images/20190711_p173_slide28_ac1_vz_s1_p1_r6_a6_ac_full_l1_x4_y5_filtered.tiff,8,960313,7485812,1517690593
images/20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l5_x245_y316_comp.tiff,8,549679,4354616,1518651042
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l16_x816_y68_filtered.tiff,8,606213,6308324,1519200857
images/20190625_p173_slide10_ac1_vz_s1_p1_r9_a9_ac_full_l1_x7_y218_comp.tiff,8,391553,3314420,1519807212
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l30_x1464_y0_comp.tiff,8,1118439,11619872,1520198899
images/20190620_p176_slide5_ac1_vz_s1_p1_r5_a5_ac_full_l32768_x0_y0_comp.tiff,8,269607,1859594,1521317476
images/20190620_p176_slide5_ac1_vz_s1_p1_r2_a2_ac_full_l1_x3_y0_filtered.tiff,8,516379,4186724,1521587218
images/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l2_x81_y639_filtered.tiff,8,1128912,8313542,1522103732
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l7_x488_y399_comp.tiff,8,1207658,12038276,1523232782
images/20190711_p173_slide28_ac1_vz_s1_p1_r8_a8_ac_full_l2_x253_y323_filtered.tiff,8,1376802,9601496,1524440576
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l19_x994_y1524_filtered.tiff,8,131865,2006372,1525817518
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l12_x659_y1979_comp.tiff,8,944864,9461552,1525949525
images/20190619_p173_slide31_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_comp.tiff,8,769063,7221734,1526894527
images/20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l3_x377_y13_filtered.tiff,8,1781946,14930180,1527663724
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l21_x1004_y334_filtered.tiff,8,1713780,16235372,1529445811
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l40_x1858_y1368_filtered.tiff,8,234501,2275652,1531159733
images/20190620_p173_slide19_ac1_vz_s1_p1_r4_a4_ac_full_l2_x59_y80_filtered.tiff,8,514047,3270356,1531394377
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l40_x1858_y1368_comp.tiff,8,230939,2275652,1531908562
images/20190621_p176_slide36_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_filtered.tiff,8,1941329,13670276,1532139640
images/20190625_p173_slide10_ac1_vz_s1_p1_r17_a17_ac_full_l6_x214_y795_comp.tiff,8,711327,6103610,1534081105
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l11_x683_y347_comp.tiff,8,704047,8853632,1534792570
images/20190710_p173_slide36_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y0_filtered.tiff,8,1042865,9045188,1535496754
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l16_x841_y2096_filtered.tiff,8,169101,1977812,1536539755
images/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l6_x262_y182_filtered.tiff,8,576590,3728132,1536708998
images/20190711_p176_slide39_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_comp.tiff,8,1372751,14220566,1537285730
images/20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l2_x232_y0_filtered.tiff,8,1718643,15651320,1538658613
images/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l12_x568_y1232_comp.tiff,8,1649278,15126020,1540377396
images/20190708_p173_slide26_ac1_vz_s1_p5_r71_a71_ac_full_l1_x0_y0_filtered.tiff,8,654077,6574544,1542026814
images/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l8_x588_y600_filtered.tiff,8,724078,5086772,1542681029
images/20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l1_x0_y90_filtered.tiff,8,1238479,9756332,1543405249
images/20190708_p173_slide26_ac1_vz_s1_p4_r21_a21_ac_full_l32768_x0_y0_filtered.tiff,8,78769,949957,1544643867
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l31_x1579_y291_comp.tiff,8,595325,5591366,1544722778
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l16_x784_y270_filtered.tiff,8,396496,3687740,1545318241
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l25_x1371_y147_filtered.tiff,8,1150873,10158212,1545714878
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l44_x2394_y741_filtered.tiff,8,766290,6747332,1546865893
images/20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l1_x41_y452_comp.tiff,8,206583,1728116,1547632325
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l32_x1570_y63_filtered.tiff,8,627041,6584132,1547839043
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l14_x718_y1246_comp.tiff,8,1181624,11555612,1548466225
images/20190710_p176_slide8_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_comp.tiff,8,744983,7664516,1549647987
images/20190709_p173_slide2_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_comp.tiff,8,378550,3725684,1550393101
images/20190715_p173_slide22_ac1_vz_s1_p1_r6_a6_ac_full_l2_x30_y183_filtered.tiff,8,782237,5810768,1550771782
images/20190625_p173_slide10_ac1_vz_s1_p1_r17_a17_ac_full_l3_x113_y49_filtered.tiff,8,55220,622740,1551554158
images/20190715_p173_slide16_ac1_vz_s1_p1_r9_a9_ac_full_l1_x17_y0_filtered.tiff,8,484936,4421834,1551609519
images/20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_l3_x327_y0_filtered.tiff,8,890998,6969284,1552094592
images/20190621_p173_slide13_ac1_vz_s1_p1_r9_a9_ac_full_l32768_x0_y0_filtered.tiff,8,88088,937003,1552985730
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l8_x416_y721_filtered.tiff,8,1747484,20208272,1553073958
images/20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l5_x1011_y215_filtered.tiff,8,833224,8600876,1554821582
images/20190620_p176_slide5_ac1_vz_s1_p1_r5_a5_ac_full_l32768_x0_y0_filtered.tiff,8,274074,1859594,1555654949
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l17_x870_y1797_comp.tiff,8,1987986,18068516,1555929162
images/20190708_p173_slide26_ac1_vz_s1_p4_r18_a18_ac_full_l2_x0_y0_filtered.tiff,8,1240113,10654952,1557917286
images/20190619_p173_slide31_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y0_comp.tiff,8,713151,5507828,1559157537
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l5_x392_y501_filtered.tiff,8,955894,8638106,1559870820
images/20190715_p173_slide16_ac1_vz_s1_p2_r23_a23_ac_full_l1_x0_y131_comp.tiff,8,692479,5800466,1560826856
images/20190620_p173_slide19_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_filtered.tiff,8,1998466,14891012,1561519471
images/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l7_x347_y700_comp.tiff,8,304059,2716292,1563518073
images/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l7_x599_y1328_filtered.tiff,8,1056472,9831812,1563822268
images/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l4_x347_y724_comp.tiff,8,819627,5747732,1564878882
images/20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l1_x0_y391_comp.tiff,8,1370906,10742060,1565698647
images/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l23_x1206_y2272_comp.tiff,8,376714,3377558,1567069689
images/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l7_x545_y718_comp.tiff,8,309702,2531876,1567446542
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l13_x681_y1816_comp.tiff,8,1206862,15242096,1567756382
images/20190708_p173_slide26_ac1_vz_s1_p4_r5_a5_ac_full_l3_x133_y0_comp.tiff,8,816567,8133512,1568963382
images/20190620_p176_slide27_ac1_vz_s1_p1_r19_a19_ac_full_l32768_x0_y0_filtered.tiff,8,567112,4363184,1569780083
images/20190708_p173_slide26_ac1_vz_s1_p5_r65_a65_ac_full_l1_x0_y0_comp.tiff,8,727560,7101170,1570347337
images/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l15_x1451_y22_comp.tiff,8,833765,8582822,1571075031
images/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l10_x790_y744_filtered.tiff,8,960124,9256022,1571908934
images/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l12_x616_y997_filtered.tiff,8,1828367,18291896,1572869201
images/20190621_p173_slide4_ac1_vz_s1_p1_r10_a10_ac_full_l2_x47_y0_comp.tiff,8,1492151,10974212,1574697708
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l17_x968_y1692_filtered.tiff,8,262843,2726492,1576189993
images/20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l4_x296_y0_comp.tiff,8,1287954,11485232,1576452978
images/20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l3_x173_y0_comp.tiff,8,1422868,13006562,1577741068
images/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l21_x1004_y334_comp.tiff,8,1687399,16235372,1579164072
images/20190621_p173_slide4_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_filtered.tiff,8,1134073,8340164,1580851609
images/20190715_p173_slide16_ac1_vz_s1_p2_r30_a30_ac_full_l1_x0_y301_filtered.tiff,8,2654951,21832010,1581985817
images/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l13_x654_y481_filtered.tiff,8,1628672,16653572,1584640908
images/20190708_p173_slide26_ac1_vz_s1_p6_r53_a53_ac_full_l1_x0_y0_comp.tiff,8,1475791,14673548,1586269720
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l10_x566_y1509_filtered.tiff,8,835873,10408112,1587745645
images/20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l2_x74_y209_comp.tiff,8,3443071,26846432,1588581660
images/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l11_x1051_y52_filtered.tiff,8,2256444,21323132,1592024868
images/20190621_p173_slide4_ac1_vz_s1_p1_r16_a16_ac_full_l5_x605_y427_filtered.tiff,8,1245292,10247462,1594281455
images/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l38_x2040_y613_filtered.tiff,8,2056675,17265572,1595526888
images/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l46_x2253_y974_filtered.tiff,8,767886,8180228,1597583705
