image_id,image_number,image_pos_x,image_pos_y,image_shape_h,image_shape_w,crop_number,acquisition_id,bc_depth,bc_invalid,bc_valid,bc_highest_count,bc_second_count,condition_id,condition_name,time_point,barcode,concentration,plate_id,bc_plate,bc_x,bc_y,well_name,sampleblock_id,site_id,acquisition_mcd_acid,acquisition_mcd_roiid,slideac_id,site_mcd_panoramaid,slide_id,slideac_name,slide_number,sampleblock_name,cellline,hastelox,mask_filename_cell,mask_filename_cyto,mask_filename_nucleiexp,image_stack_filename_FullStackComp,image_stack_filename_FullStackFiltered
156,156,613,188,360,436,4,54,30.0,173,37,36,1,30,DLD-1_c1.0_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 0, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,6,C,C06,2,7,22,22,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,DLD-1,0,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l4_x613_y188_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l4_x613_y188_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l4_x613_y188_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l4_x613_y188_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l4_x613_y188_filtered.tiff
386,386,211,313,271,238,3,168,30.0,69,46,43,1,30,DLD-1_c1.0_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 0, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,6,C,C06,2,20,15,15,18,1,18,20190709_p176_slide11_ac1_vz,11,p176,DLD-1,0,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l3_x211_y313_cell.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l3_x211_y313_cyto.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l3_x211_y313_nucleiexp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l3_x211_y313_comp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l3_x211_y313_filtered.tiff
444,444,421,508,414,417,9,172,30.0,182,59,58,1,30,DLD-1_c1.0_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 0, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,6,C,C06,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,DLD-1,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l9_x421_y508_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l9_x421_y508_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l9_x421_y508_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l9_x421_y508_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l9_x421_y508_filtered.tiff
522,522,416,721,466,425,8,188,30.0,214,41,41,0,30,DLD-1_c1.0_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 0, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,6,C,C06,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,DLD-1,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l8_x416_y721_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l8_x416_y721_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l8_x416_y721_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l8_x416_y721_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l8_x416_y721_filtered.tiff
721,721,337,276,336,358,3,258,30.0,113,51,51,0,30,DLD-1_c1.0_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 0, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,6,C,C06,2,34,16,16,31,1,30,20190715_p176_slide30_ac1_vz,30,p176,DLD-1,0,20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l3_x337_y276_cell.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l3_x337_y276_cyto.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l3_x337_y276_nucleiexp.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l3_x337_y276_comp.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l3_x337_y276_filtered.tiff
41,41,615,862,396,393,13,16,30.0,158,59,58,1,60,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,11,D,D11,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,HT-29,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l13_x615_y862_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l13_x615_y862_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l13_x615_y862_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l13_x615_y862_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l13_x615_y862_filtered.tiff
151,151,198,0,223,220,3,52,30.0,43,26,25,1,60,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,11,D,D11,2,7,18,18,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,HT-29,0,20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l3_x198_y0_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l3_x198_y0_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l3_x198_y0_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l3_x198_y0_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l3_x198_y0_filtered.tiff
395,395,345,676,321,296,6,168,30.0,85,45,44,1,60,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,11,D,D11,2,20,15,15,18,1,18,20190709_p176_slide11_ac1_vz,11,p176,HT-29,0,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l6_x345_y676_cell.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l6_x345_y676_cyto.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l6_x345_y676_nucleiexp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l6_x345_y676_comp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l6_x345_y676_filtered.tiff
404,404,552,964,390,412,11,172,30.0,144,59,59,0,60,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,11,D,D11,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,HT-29,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l11_x552_y964_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l11_x552_y964_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l11_x552_y964_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l11_x552_y964_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l11_x552_y964_filtered.tiff
483,483,715,1159,339,353,14,188,30.0,116,52,50,1,60,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,11,D,D11,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,HT-29,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l14_x715_y1159_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l14_x715_y1159_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l14_x715_y1159_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l14_x715_y1159_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l14_x715_y1159_filtered.tiff
676,676,587,884,389,400,11,254,30.0,142,48,45,1,60,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,11,D,D11,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,HT-29,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l11_x587_y884_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l11_x587_y884_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l11_x587_y884_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l11_x587_y884_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l11_x587_y884_filtered.tiff
43,43,706,1521,354,370,15,16,30.0,120,35,35,0,52,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,7,D,D07,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,HT-29,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l15_x706_y1521_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l15_x706_y1521_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l15_x706_y1521_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l15_x706_y1521_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l15_x706_y1521_filtered.tiff
367,367,568,1232,386,384,12,168,30.0,129,49,49,0,52,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,7,D,D07,2,20,15,15,18,1,18,20190709_p176_slide11_ac1_vz,11,p176,HT-29,0,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l12_x568_y1232_cell.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l12_x568_y1232_cyto.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l12_x568_y1232_nucleiexp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l12_x568_y1232_comp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l12_x568_y1232_filtered.tiff
409,409,729,1617,393,410,16,172,30.0,149,45,45,0,52,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,7,D,D07,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,HT-29,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l16_x729_y1617_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l16_x729_y1617_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l16_x729_y1617_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l16_x729_y1617_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l16_x729_y1617_filtered.tiff
491,491,1041,1752,296,292,22,188,30.0,91,22,22,0,52,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,7,D,D07,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,HT-29,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l22_x1041_y1752_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l22_x1041_y1752_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l22_x1041_y1752_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l22_x1041_y1752_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l22_x1041_y1752_filtered.tiff
533,533,99,784,313,322,3,190,30.0,102,27,27,0,52,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,7,D,D07,2,26,14,14,24,1,24,20190710_p176_slide8_ac1_vz,8,p176,HT-29,0,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l3_x99_y784_cell.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l3_x99_y784_cyto.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l3_x99_y784_nucleiexp.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l3_x99_y784_comp.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l3_x99_y784_filtered.tiff
680,680,748,1538,407,418,15,254,30.0,146,38,38,0,52,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,7,D,D07,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,HT-29,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l15_x748_y1538_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l15_x748_y1538_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l15_x748_y1538_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l15_x748_y1538_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l15_x748_y1538_filtered.tiff
44,44,784,270,186,194,16,16,30.0,28,30,30,0,120,T-47D_c0.25_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 1}",0.25,176,1,11,G,G11,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,T-47D,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l16_x784_y270_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l16_x784_y270_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l16_x784_y270_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l16_x784_y270_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l16_x784_y270_filtered.tiff
403,403,575,337,254,227,10,172,30.0,74,34,33,1,120,T-47D_c0.25_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 1}",0.25,176,1,11,G,G11,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,T-47D,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l10_x575_y337_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l10_x575_y337_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l10_x575_y337_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l10_x575_y337_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l10_x575_y337_filtered.tiff
714,714,642,233,234,206,9,254,30.0,69,29,29,0,120,T-47D_c0.25_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 1}",0.25,176,1,11,G,G11,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,T-47D,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l9_x642_y233_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l9_x642_y233_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l9_x642_y233_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l9_x642_y233_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l9_x642_y233_filtered.tiff
46,46,906,376,306,347,18,16,30.0,96,41,40,1,28,T-47D_c1.0_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,5,C,C05,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,T-47D,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l18_x906_y376_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l18_x906_y376_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l18_x906_y376_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l18_x906_y376_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l18_x906_y376_filtered.tiff
158,158,952,284,242,311,6,54,30.0,51,45,45,0,28,T-47D_c1.0_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,5,C,C05,2,7,22,22,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,T-47D,0,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l6_x952_y284_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l6_x952_y284_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l6_x952_y284_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l6_x952_y284_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l6_x952_y284_filtered.tiff
410,410,784,440,288,325,17,172,30.0,80,50,50,0,28,T-47D_c1.0_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,5,C,C05,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,T-47D,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l17_x784_y440_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l17_x784_y440_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l17_x784_y440_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l17_x784_y440_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l17_x784_y440_filtered.tiff
484,484,730,612,345,313,15,188,30.0,105,33,33,0,28,T-47D_c1.0_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,5,C,C05,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,T-47D,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l15_x730_y612_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l15_x730_y612_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l15_x730_y612_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l15_x730_y612_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l15_x730_y612_filtered.tiff
682,682,868,350,263,301,17,254,30.0,62,57,56,1,28,T-47D_c1.0_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,5,C,C05,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,T-47D,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l17_x868_y350_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l17_x868_y350_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l17_x868_y350_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l17_x868_y350_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l17_x868_y350_filtered.tiff
47,47,919,91,324,328,19,16,30.0,158,31,29,1,62,DLD-1_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 0}",0.25,176,1,2,E,E02,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,DLD-1,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l19_x919_y91_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l19_x919_y91_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l19_x919_y91_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l19_x919_y91_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l19_x919_y91_filtered.tiff
160,160,1137,75,171,171,8,54,30.0,20,13,13,0,62,DLD-1_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 0}",0.25,176,1,2,E,E02,2,7,22,22,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,DLD-1,0,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l8_x1137_y75_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l8_x1137_y75_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l8_x1137_y75_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l8_x1137_y75_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l8_x1137_y75_filtered.tiff
408,408,752,150,290,312,15,172,30.0,136,28,27,1,62,DLD-1_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 0}",0.25,176,1,2,E,E02,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,DLD-1,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l15_x752_y150_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l15_x752_y150_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l15_x752_y150_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l15_x752_y150_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l15_x752_y150_filtered.tiff
480,480,683,347,295,294,11,188,30.0,131,27,24,1,62,DLD-1_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 0}",0.25,176,1,2,E,E02,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,DLD-1,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l11_x683_y347_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l11_x683_y347_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l11_x683_y347_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l11_x683_y347_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l11_x683_y347_filtered.tiff
681,681,855,74,241,264,16,254,30.0,78,18,18,0,62,DLD-1_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 0}",0.25,176,1,2,E,E02,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,DLD-1,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l16_x855_y74_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l16_x855_y74_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l16_x855_y74_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l16_x855_y74_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l16_x855_y74_filtered.tiff
